,var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var2(t)
22337,197.0,24.0,32.0,1003.0,SE,19.23,0.0,0.0,181.0
22338,181.0,24.0,32.0,1003.0,SE,23.25,0.0,0.0,188.0
22339,188.0,24.0,31.0,1002.0,SE,26.38,0.0,0.0,192.0
22340,192.0,24.0,30.0,1003.0,SE,28.17,0.0,0.0,189.0
22341,189.0,25.0,29.0,1004.0,SE,29.96,0.0,0.0,194.0
22342,194.0,25.0,29.0,1004.0,SE,31.75,0.0,0.0,206.0
22343,206.0,25.0,28.0,1004.0,SE,33.54,0.0,0.0,219.0
22344,219.0,25.0,28.0,1004.0,SE,35.33,0.0,0.0,240.0
22345,240.0,25.0,28.0,1004.0,SE,37.12,0.0,0.0,239.0
22346,239.0,25.0,27.0,1004.0,SE,38.91,0.0,0.0,246.0
22347,246.0,25.0,26.0,1004.0,SE,40.7,0.0,0.0,227.0
22348,227.0,25.0,26.0,1004.0,SE,42.49,0.0,0.0,198.0
22349,198.0,25.0,26.0,1003.0,SE,44.28,0.0,0.0,174.0
22350,174.0,25.0,26.0,1003.0,SE,46.07,0.0,0.0,185.0
22351,185.0,25.0,26.0,1004.0,SE,49.2,0.0,0.0,192.0
22352,192.0,25.0,27.0,1004.0,SE,52.33,0.0,0.0,233.0
22353,233.0,25.0,27.0,1004.0,SE,54.12,0.0,0.0,256.0
22354,256.0,25.0,28.0,1004.0,SE,57.25,0.0,0.0,278.0
22355,278.0,25.0,28.0,1004.0,SE,60.38,0.0,0.0,283.0
22356,283.0,25.0,28.0,1004.0,SE,62.17,0.0,1.0,293.0
22357,293.0,25.0,28.0,1003.0,SE,63.96,0.0,2.0,318.0
22358,318.0,25.0,27.0,1002.0,NE,3.13,0.0,3.0,299.0
22359,299.0,25.0,27.0,1001.0,NE,7.15,0.0,4.0,164.0
22360,164.0,24.0,24.0,1001.0,NE,11.17,0.0,5.0,31.0
22361,31.0,23.0,24.0,1000.0,NE,14.3,0.0,6.0,46.0
22362,46.0,23.0,24.0,1000.0,NE,18.32,0.0,7.0,95.0
22363,95.0,24.0,24.0,1000.0,NE,21.45,0.0,9.0,23.0
22364,23.0,23.0,23.0,1001.0,NW,8.94,0.0,12.0,29.0
22365,29.0,24.0,24.0,1000.0,cv,0.89,0.0,15.0,21.0
22366,21.0,23.0,23.0,999.0,NE,1.79,0.0,16.0,26.0
22367,26.0,23.0,23.0,999.0,cv,0.89,0.0,17.0,23.0
22368,23.0,23.0,23.0,999.0,SE,1.79,0.0,18.0,28.0
22369,28.0,23.0,23.0,998.0,NE,3.13,0.0,19.0,23.0
22370,23.0,23.0,23.0,997.0,NE,6.26,0.0,20.0,13.0
22371,13.0,23.0,23.0,997.0,NW,7.15,0.0,22.0,12.0
22372,12.0,23.0,23.0,996.0,NW,10.28,0.0,23.0,11.0
22373,11.0,23.0,23.0,996.0,NW,14.3,0.0,0.0,12.0
22374,12.0,22.0,22.0,996.0,NW,16.09,0.0,0.0,12.0
22375,12.0,23.0,23.0,997.0,NW,20.11,0.0,0.0,24.0
22376,24.0,23.0,24.0,997.0,NE,3.13,0.0,0.0,24.0
22377,24.0,23.0,25.0,997.0,NW,3.13,0.0,0.0,11.0
22378,11.0,20.0,29.0,998.0,NW,8.94,0.0,0.0,10.0
22379,10.0,18.0,30.0,999.0,NW,14.75,0.0,0.0,9.0
22380,9.0,17.0,30.0,999.0,NW,22.8,0.0,0.0,8.0
22381,8.0,17.0,32.0,999.0,NW,29.95,0.0,0.0,10.0
22382,10.0,16.0,33.0,999.0,NW,38.89,0.0,0.0,9.0
22383,9.0,15.0,34.0,998.0,NW,47.83,0.0,0.0,9.0
22384,9.0,16.0,34.0,998.0,NW,55.88,0.0,0.0,12.0
22385,12.0,17.0,34.0,999.0,NW,60.8,0.0,0.0,8.0
22386,8.0,15.0,35.0,999.0,NW,62.59,0.0,0.0,17.0
22387,17.0,20.0,32.0,999.0,SE,1.79,0.0,0.0,15.0
22388,15.0,23.0,29.0,1000.0,SE,2.68,0.0,0.0,21.0
22389,21.0,23.0,27.0,1001.0,cv,0.45,0.0,0.0,39.0
22390,39.0,23.0,26.0,1002.0,cv,1.34,0.0,0.0,27.0
22391,27.0,19.0,25.0,1003.0,NW,3.13,0.0,0.0,20.0
22392,20.0,18.0,25.0,1003.0,NE,1.79,0.0,0.0,27.0
22393,27.0,19.0,23.0,1003.0,NW,3.13,0.0,0.0,14.0
22394,14.0,18.0,25.0,1003.0,NW,4.92,0.0,0.0,17.0
22395,17.0,18.0,23.0,1003.0,NE,3.13,0.0,0.0,12.0
22396,12.0,19.0,22.0,1003.0,NW,3.13,0.0,0.0,20.0
22397,20.0,19.0,22.0,1004.0,NW,7.15,0.0,0.0,17.0
22398,17.0,18.0,21.0,1004.0,cv,0.89,0.0,0.0,12.0
22399,12.0,19.0,22.0,1005.0,NW,1.79,0.0,0.0,12.0
22400,12.0,19.0,25.0,1005.0,cv,0.89,0.0,0.0,17.0
22401,17.0,20.0,27.0,1005.0,NW,3.13,0.0,0.0,10.0
22402,10.0,19.0,28.0,1005.0,NE,3.13,0.0,0.0,13.0
22403,13.0,19.0,30.0,1006.0,NW,3.13,0.0,0.0,20.0
22404,20.0,19.0,31.0,1005.0,NE,1.79,0.0,0.0,30.0
22405,30.0,21.0,32.0,1005.0,cv,1.79,0.0,0.0,25.0
22406,25.0,22.0,32.0,1005.0,SE,1.79,0.0,0.0,41.0
22407,41.0,23.0,31.0,1005.0,SE,3.58,0.0,0.0,70.0
22408,70.0,23.0,31.0,1005.0,SE,5.37,0.0,0.0,69.0
22409,69.0,22.0,32.0,1004.0,SE,8.5,0.0,0.0,90.0
22410,90.0,23.0,30.0,1004.0,SE,12.52,0.0,0.0,63.0
22411,63.0,22.0,29.0,1005.0,SE,15.65,0.0,0.0,56.0
22412,56.0,21.0,28.0,1005.0,SE,18.78,0.0,0.0,51.0
22413,51.0,21.0,28.0,1006.0,SE,22.8,0.0,0.0,30.0
22414,30.0,20.0,27.0,1007.0,SE,25.93,0.0,0.0,28.0
22415,28.0,20.0,26.0,1007.0,SE,27.72,0.0,0.0,23.0
22416,23.0,21.0,26.0,1007.0,SE,28.61,0.0,0.0,27.0
22417,27.0,23.0,25.0,1007.0,SE,30.4,0.0,0.0,24.0
22418,24.0,22.0,25.0,1008.0,SE,32.19,0.0,0.0,49.0
22419,49.0,21.0,24.0,1008.0,NE,1.79,0.0,0.0,59.0
22420,59.0,21.0,24.0,1008.0,SE,1.79,0.0,0.0,64.0
22421,64.0,21.0,24.0,1008.0,cv,0.89,0.0,0.0,55.0
22422,55.0,21.0,23.0,1008.0,cv,1.78,0.0,0.0,53.0
22423,53.0,21.0,23.0,1008.0,cv,2.67,0.0,0.0,56.0
22424,56.0,22.0,24.0,1009.0,cv,3.56,0.0,0.0,66.0
22425,66.0,21.0,25.0,1009.0,cv,4.45,0.0,0.0,70.0
22426,70.0,21.0,25.0,1008.0,cv,5.34,0.0,0.0,75.0
22427,75.0,21.0,26.0,1009.0,NE,1.79,0.0,0.0,76.0
22428,76.0,22.0,27.0,1009.0,cv,0.89,0.0,0.0,71.0
22429,71.0,22.0,28.0,1009.0,cv,1.78,0.0,0.0,80.0
22430,80.0,22.0,29.0,1008.0,cv,3.57,0.0,0.0,69.0
22431,69.0,23.0,30.0,1008.0,SE,1.79,0.0,0.0,63.0
22432,63.0,21.0,31.0,1008.0,cv,0.89,0.0,0.0,75.0
22433,75.0,21.0,31.0,1008.0,SE,3.13,0.0,0.0,65.0
22434,65.0,22.0,31.0,1007.0,cv,0.89,0.0,0.0,65.0
22435,65.0,21.0,29.0,1007.0,SE,3.13,0.0,0.0,76.0
22436,76.0,22.0,28.0,1007.0,SE,6.26,0.0,0.0,83.0
22437,83.0,22.0,27.0,1008.0,SE,8.05,0.0,0.0,81.0
22438,81.0,24.0,28.0,1008.0,SE,11.18,0.0,0.0,89.0
22439,89.0,23.0,27.0,1009.0,SE,12.97,0.0,0.0,103.0
22440,103.0,23.0,27.0,1009.0,SE,14.76,0.0,0.0,109.0
22441,109.0,23.0,26.0,1009.0,SE,16.55,0.0,0.0,103.0
22442,103.0,23.0,26.0,1009.0,SE,18.34,0.0,0.0,102.0
22443,102.0,23.0,25.0,1008.0,SE,20.13,0.0,0.0,90.0
22444,90.0,23.0,25.0,1008.0,SE,21.92,0.0,0.0,60.0
22445,60.0,23.0,25.0,1008.0,SE,23.71,0.0,0.0,56.0
22446,56.0,23.0,24.0,1009.0,cv,0.89,0.0,0.0,88.0
22447,88.0,23.0,25.0,1009.0,SE,1.79,0.0,0.0,90.0
22448,90.0,24.0,25.0,1009.0,SE,3.58,0.0,0.0,95.0
22449,95.0,24.0,26.0,1010.0,SE,6.71,0.0,0.0,102.0
22450,102.0,24.0,25.0,1009.0,SE,9.84,0.0,1.0,122.0
22451,122.0,25.0,25.0,1008.0,SE,11.63,0.0,2.0,130.0
22452,130.0,25.0,27.0,1008.0,SE,14.76,0.0,3.0,121.0
22453,121.0,24.0,28.0,1007.0,SE,17.89,0.0,0.0,108.0
22454,108.0,24.0,28.0,1007.0,SE,21.02,0.0,0.0,70.0
22455,70.0,23.0,27.0,1007.0,SE,24.15,0.0,1.0,60.0
22456,60.0,25.0,28.0,1007.0,SE,27.28,0.0,0.0,62.0
22457,62.0,25.0,28.0,1006.0,SE,29.07,0.0,0.0,79.0
22458,79.0,25.0,28.0,1006.0,cv,0.89,0.0,0.0,75.0
22459,75.0,24.0,28.0,1005.0,SE,3.13,0.0,0.0,68.0
22460,68.0,24.0,27.0,1005.0,SE,4.92,0.0,0.0,61.0
22461,61.0,25.0,26.0,1005.0,SE,8.05,0.0,1.0,56.0
22462,56.0,25.0,26.0,1006.0,SE,11.18,0.0,0.0,54.0
22463,54.0,25.0,26.0,1005.0,SE,15.2,0.0,0.0,62.0
22464,62.0,25.0,26.0,1005.0,SE,18.33,0.0,0.0,73.0
22465,73.0,25.0,26.0,1005.0,SE,21.46,0.0,0.0,70.0
22466,70.0,24.0,25.0,1005.0,SE,24.59,0.0,0.0,77.0
22467,77.0,24.0,25.0,1004.0,SE,26.38,0.0,0.0,75.0
22468,75.0,25.0,25.0,1004.0,NE,1.79,0.0,0.0,78.0
22469,78.0,24.0,25.0,1004.0,SE,3.13,0.0,0.0,69.0
22470,69.0,24.0,25.0,1004.0,SE,7.15,0.0,0.0,57.0
22471,57.0,24.0,24.0,1004.0,SE,8.94,0.0,1.0,54.0
22472,54.0,24.0,25.0,1004.0,cv,0.89,0.0,0.0,68.0
22473,68.0,25.0,25.0,1004.0,SE,1.79,0.0,0.0,77.0
22474,77.0,25.0,25.0,1004.0,SE,5.81,0.0,0.0,70.0
22475,70.0,24.0,25.0,1004.0,SE,8.94,0.0,0.0,61.0
22476,61.0,24.0,26.0,1004.0,SE,12.07,0.0,0.0,46.0
22477,46.0,25.0,27.0,1004.0,SE,16.09,0.0,0.0,61.0
22478,61.0,24.0,26.0,1004.0,SE,20.11,0.0,0.0,40.0
22479,40.0,24.0,25.0,1004.0,SE,23.24,0.0,1.0,29.0
22480,29.0,25.0,26.0,1003.0,SE,27.26,0.0,0.0,30.0
22481,30.0,24.0,26.0,1004.0,SE,29.05,0.0,0.0,46.0
22482,46.0,24.0,25.0,1004.0,SE,30.84,0.0,0.0,48.0
22483,48.0,24.0,26.0,1002.0,SE,33.97,0.0,0.0,49.0
22484,49.0,24.0,26.0,1003.0,SE,35.76,0.0,0.0,48.0
22485,48.0,24.0,25.0,1005.0,SE,38.89,0.0,0.0,39.0
22486,39.0,24.0,25.0,1004.0,cv,0.89,0.0,0.0,51.0
22487,51.0,24.0,25.0,1004.0,SE,1.79,0.0,0.0,56.0
22488,56.0,23.0,25.0,1005.0,SE,3.58,0.0,0.0,0.0
22489,0.0,23.0,25.0,1005.0,SE,4.47,0.0,0.0,63.0
22490,63.0,24.0,25.0,1005.0,SE,6.26,0.0,0.0,53.0
22491,53.0,23.0,25.0,1005.0,cv,0.89,0.0,0.0,59.0
22492,59.0,24.0,24.0,1005.0,SE,0.89,0.0,0.0,54.0
22493,54.0,24.0,25.0,1005.0,cv,0.89,0.0,0.0,82.0
22494,82.0,24.0,25.0,1005.0,NE,0.89,0.0,0.0,79.0
22495,79.0,24.0,25.0,1005.0,NE,1.78,0.0,0.0,77.0
22496,77.0,24.0,25.0,1005.0,NE,3.57,0.0,0.0,80.0
22497,80.0,24.0,26.0,1006.0,cv,0.89,0.0,0.0,86.0
22498,86.0,24.0,27.0,1006.0,cv,1.78,0.0,0.0,101.0
22499,101.0,24.0,27.0,1006.0,SE,1.79,0.0,0.0,99.0
22500,99.0,25.0,26.0,1006.0,cv,0.89,0.0,0.0,91.0
22501,91.0,25.0,26.0,1006.0,cv,2.68,0.0,0.0,94.0
22502,94.0,25.0,27.0,1006.0,cv,3.57,0.0,0.0,99.0
22503,99.0,25.0,28.0,1006.0,cv,4.46,0.0,0.0,89.0
22504,89.0,25.0,28.0,1006.0,NE,1.79,0.0,0.0,86.0
22505,86.0,26.0,28.0,1005.0,NE,3.58,0.0,0.0,90.0
22506,90.0,26.0,28.0,1005.0,NE,6.71,0.0,0.0,94.0
22507,94.0,26.0,28.0,1005.0,NE,8.5,0.0,0.0,93.0
22508,93.0,26.0,27.0,1005.0,SE,1.79,0.0,0.0,105.0
22509,105.0,25.0,27.0,1006.0,cv,0.89,0.0,0.0,108.0
22510,108.0,25.0,27.0,1006.0,SE,1.79,0.0,0.0,109.0
22511,109.0,25.0,26.0,1006.0,SE,3.58,0.0,1.0,37.0
22512,37.0,25.0,25.0,1006.0,NE,0.89,0.0,2.0,51.0
22513,51.0,25.0,26.0,1006.0,SE,1.79,0.0,3.0,83.0
22514,83.0,25.0,26.0,1005.0,SE,4.92,0.0,0.0,0.0
22515,0.0,25.0,25.0,1005.0,NE,1.79,0.0,0.0,88.0
22516,88.0,25.0,25.0,1004.0,SE,1.79,0.0,1.0,89.0
22517,89.0,25.0,25.0,1003.0,SE,3.58,0.0,0.0,98.0
22518,98.0,24.0,25.0,1004.0,SE,6.71,0.0,0.0,96.0
22519,96.0,24.0,25.0,1004.0,SE,9.84,0.0,0.0,94.0
22520,94.0,24.0,25.0,1003.0,SE,13.86,0.0,0.0,116.0
22521,116.0,25.0,25.0,1003.0,SE,16.99,0.0,0.0,130.0
22522,130.0,25.0,25.0,1003.0,SE,18.78,0.0,0.0,126.0
22523,126.0,25.0,26.0,1003.0,SE,20.57,0.0,0.0,128.0
22524,128.0,26.0,28.0,1002.0,SE,23.7,0.0,0.0,111.0
22525,111.0,27.0,29.0,1001.0,SE,26.83,0.0,0.0,108.0
22526,108.0,26.0,30.0,1001.0,SE,31.75,0.0,0.0,103.0
22527,103.0,26.0,31.0,1000.0,SE,35.77,0.0,0.0,110.0
22528,110.0,26.0,31.0,1000.0,SE,41.58,0.0,0.0,124.0
22529,124.0,26.0,31.0,999.0,SE,46.5,0.0,0.0,0.0
22530,0.0,26.0,31.0,999.0,SE,51.42,0.0,0.0,0.0
22531,0.0,26.0,31.0,998.0,SE,55.44,0.0,0.0,0.0
22532,0.0,26.0,30.0,998.0,SE,58.57,0.0,0.0,0.0
22533,0.0,26.0,29.0,999.0,SE,60.36,0.0,0.0,0.0
22534,0.0,27.0,28.0,998.0,SE,62.15,0.0,0.0,0.0
22535,0.0,27.0,28.0,999.0,cv,1.79,0.0,0.0,0.0
22536,0.0,22.0,27.0,999.0,NW,4.92,0.0,0.0,0.0
22537,0.0,23.0,24.0,998.0,NW,8.94,0.0,0.0,0.0
22538,0.0,22.0,23.0,998.0,NW,12.07,0.0,0.0,0.0
22539,0.0,22.0,23.0,998.0,NE,1.79,0.0,0.0,0.0
22540,0.0,21.0,22.0,998.0,NW,1.79,0.0,0.0,0.0
22541,0.0,21.0,22.0,999.0,NW,4.92,0.0,0.0,0.0
22542,0.0,21.0,22.0,999.0,NW,8.05,0.0,0.0,0.0
22543,0.0,22.0,23.0,999.0,NW,11.18,0.0,0.0,0.0
22544,0.0,22.0,25.0,999.0,NW,12.97,0.0,0.0,0.0
22545,0.0,23.0,27.0,999.0,NW,17.89,0.0,0.0,0.0
22546,0.0,22.0,30.0,1000.0,NW,22.81,0.0,0.0,0.0
22547,0.0,21.0,32.0,1000.0,NW,27.73,0.0,0.0,0.0
22548,0.0,19.0,33.0,1000.0,NW,33.54,0.0,0.0,0.0
22549,0.0,19.0,33.0,999.0,NW,39.35,0.0,0.0,0.0
22550,0.0,19.0,34.0,999.0,NW,44.27,0.0,0.0,0.0
22551,0.0,20.0,34.0,999.0,NW,49.19,0.0,0.0,0.0
22552,0.0,22.0,34.0,999.0,SE,1.79,0.0,0.0,0.0
22553,0.0,20.0,35.0,998.0,NE,1.79,0.0,0.0,0.0
22554,0.0,21.0,33.0,998.0,cv,0.89,0.0,0.0,0.0
22555,0.0,20.0,33.0,999.0,SE,1.79,0.0,0.0,0.0
22556,0.0,23.0,31.0,999.0,cv,0.89,0.0,0.0,0.0
22557,0.0,24.0,27.0,1000.0,SE,0.89,0.0,0.0,0.0
22558,0.0,24.0,27.0,1001.0,cv,0.89,0.0,0.0,0.0
22559,0.0,25.0,27.0,1001.0,cv,1.78,0.0,0.0,0.0
22560,0.0,24.0,26.0,1001.0,cv,2.67,0.0,0.0,0.0
22561,0.0,22.0,25.0,1001.0,NW,1.79,0.0,0.0,0.0
22562,0.0,22.0,26.0,1001.0,NW,4.92,0.0,0.0,0.0
22563,0.0,21.0,24.0,1001.0,NW,6.71,0.0,0.0,0.0
22564,0.0,21.0,22.0,1002.0,NW,9.84,0.0,0.0,0.0
22565,0.0,21.0,23.0,1003.0,NW,12.97,0.0,0.0,0.0
22566,0.0,20.0,22.0,1002.0,NW,16.1,0.0,0.0,0.0
22567,0.0,19.0,25.0,1002.0,NE,4.92,0.0,0.0,0.0
22568,0.0,19.0,26.0,1003.0,NE,8.05,0.0,0.0,0.0
22569,0.0,20.0,27.0,1004.0,NE,11.18,0.0,0.0,0.0
22570,0.0,19.0,29.0,1004.0,NE,14.31,0.0,0.0,0.0
22571,0.0,19.0,29.0,1005.0,SE,3.13,0.0,0.0,0.0
22572,0.0,20.0,28.0,1005.0,SE,6.26,0.0,0.0,0.0
22573,0.0,21.0,29.0,1005.0,SE,8.05,0.0,0.0,35.0
22574,35.0,21.0,29.0,1005.0,SE,9.84,0.0,0.0,45.0
22575,45.0,22.0,29.0,1004.0,SE,11.63,0.0,0.0,48.0
22576,48.0,22.0,28.0,1004.0,cv,0.89,0.0,0.0,49.0
22577,49.0,24.0,26.0,1004.0,SE,1.79,0.0,1.0,49.0
22578,49.0,25.0,26.0,1004.0,cv,0.89,0.0,0.0,58.0
22579,58.0,24.0,26.0,1005.0,cv,1.78,0.0,1.0,80.0
22580,80.0,24.0,25.0,1005.0,NE,0.89,0.0,2.0,76.0
22581,76.0,24.0,25.0,1006.0,cv,0.45,0.0,3.0,66.0
22582,66.0,22.0,23.0,1007.0,cv,1.34,0.0,4.0,67.0
22583,67.0,22.0,23.0,1007.0,NW,1.79,0.0,5.0,47.0
22584,47.0,22.0,22.0,1007.0,NW,4.92,0.0,6.0,38.0
22585,38.0,22.0,22.0,1006.0,NW,6.71,0.0,7.0,38.0
22586,38.0,22.0,22.0,1005.0,NE,3.13,0.0,8.0,37.0
22587,37.0,20.0,20.0,1006.0,cv,0.89,0.0,9.0,35.0
22588,35.0,20.0,20.0,1006.0,cv,1.78,0.0,10.0,35.0
22589,35.0,20.0,21.0,1006.0,cv,2.67,0.0,11.0,39.0
22590,39.0,21.0,21.0,1005.0,cv,3.56,0.0,0.0,44.0
22591,44.0,21.0,21.0,1006.0,NW,3.13,0.0,2.0,29.0
22592,29.0,21.0,21.0,1007.0,NE,1.79,0.0,4.0,25.0
22593,25.0,21.0,21.0,1007.0,cv,0.89,0.0,5.0,21.0
22594,21.0,20.0,21.0,1007.0,NE,3.13,0.0,6.0,16.0
22595,16.0,20.0,21.0,1008.0,cv,0.89,0.0,7.0,17.0
22596,17.0,18.0,20.0,1007.0,SE,4.92,0.0,8.0,14.0
22597,14.0,19.0,19.0,1007.0,SE,8.05,0.0,9.0,17.0
22598,17.0,19.0,20.0,1007.0,NW,1.79,0.0,10.0,15.0
22599,15.0,20.0,20.0,1007.0,cv,0.89,0.0,11.0,22.0
22600,22.0,20.0,21.0,1006.0,NW,1.79,0.0,12.0,20.0
22601,20.0,20.0,21.0,1006.0,NW,4.92,0.0,13.0,24.0
22602,24.0,20.0,21.0,1006.0,NW,6.71,0.0,14.0,21.0
22603,21.0,20.0,21.0,1007.0,NW,9.84,0.0,15.0,22.0
22604,22.0,20.0,21.0,1007.0,NW,12.97,0.0,16.0,27.0
22605,27.0,21.0,21.0,1007.0,NW,16.1,0.0,17.0,0.0
22606,0.0,20.0,21.0,1008.0,NW,19.23,0.0,18.0,26.0
22607,26.0,20.0,20.0,1008.0,NW,22.36,0.0,19.0,22.0
22608,22.0,20.0,20.0,1008.0,NW,26.38,0.0,20.0,9.0
22609,9.0,20.0,20.0,1008.0,NW,30.4,0.0,21.0,14.0
22610,14.0,20.0,20.0,1008.0,NW,33.53,0.0,22.0,9.0
22611,9.0,20.0,20.0,1007.0,NW,36.66,0.0,23.0,9.0
22612,9.0,20.0,20.0,1007.0,NW,38.45,0.0,0.0,17.0
22613,17.0,20.0,20.0,1007.0,NW,40.24,0.0,0.0,11.0
22614,11.0,20.0,20.0,1007.0,cv,0.89,0.0,1.0,14.0
22615,14.0,20.0,20.0,1007.0,NW,0.89,0.0,2.0,17.0
22616,17.0,20.0,20.0,1008.0,NW,4.91,0.0,3.0,22.0
22617,22.0,20.0,20.0,1008.0,NW,9.83,0.0,4.0,18.0
22618,18.0,20.0,20.0,1008.0,NE,4.92,0.0,5.0,8.0
22619,8.0,20.0,20.0,1008.0,NE,10.73,0.0,6.0,8.0
22620,8.0,20.0,20.0,1008.0,NW,4.92,0.0,7.0,16.0
22621,16.0,20.0,21.0,1008.0,NW,10.73,0.0,8.0,19.0
22622,19.0,21.0,21.0,1008.0,NE,4.92,0.0,9.0,13.0
22623,13.0,20.0,22.0,1007.0,NW,4.92,0.0,10.0,10.0
22624,10.0,20.0,22.0,1007.0,NE,4.92,0.0,11.0,6.0
22625,6.0,20.0,22.0,1006.0,NW,4.92,0.0,12.0,7.0
22626,7.0,20.0,23.0,1006.0,NE,4.92,0.0,13.0,9.0
22627,9.0,20.0,23.0,1006.0,NW,5.81,0.0,14.0,13.0
22628,13.0,20.0,22.0,1006.0,NW,10.73,0.0,0.0,9.0
22629,9.0,20.0,23.0,1007.0,NW,14.75,0.0,0.0,16.0
22630,16.0,20.0,22.0,1007.0,NW,17.88,0.0,0.0,17.0
22631,17.0,21.0,22.0,1007.0,NW,21.01,0.0,0.0,11.0
22632,11.0,20.0,21.0,1007.0,NE,1.79,0.0,0.0,18.0
22633,18.0,19.0,20.0,1007.0,NW,1.79,0.0,0.0,16.0
22634,16.0,19.0,20.0,1007.0,NW,4.92,0.0,0.0,13.0
22635,13.0,19.0,20.0,1007.0,NW,8.05,0.0,0.0,18.0
22636,18.0,19.0,20.0,1007.0,NE,3.13,0.0,0.0,11.0
22637,11.0,19.0,21.0,1007.0,NE,7.15,0.0,0.0,16.0
22638,16.0,19.0,20.0,1007.0,NW,1.79,0.0,0.0,15.0
22639,15.0,19.0,20.0,1007.0,NW,3.58,0.0,0.0,15.0
22640,15.0,20.0,23.0,1008.0,NW,7.6,0.0,0.0,9.0
22641,9.0,21.0,25.0,1008.0,NW,11.62,0.0,0.0,14.0
22642,14.0,21.0,27.0,1008.0,NW,15.64,0.0,0.0,10.0
22643,10.0,20.0,27.0,1009.0,NE,3.13,0.0,0.0,16.0
22644,16.0,20.0,28.0,1008.0,NW,3.13,0.0,0.0,14.0
22645,14.0,20.0,29.0,1008.0,cv,0.89,0.0,0.0,9.0
22646,9.0,21.0,30.0,1007.0,NE,1.79,0.0,0.0,17.0
22647,17.0,21.0,30.0,1007.0,SE,1.79,0.0,0.0,15.0
22648,15.0,20.0,30.0,1007.0,SE,3.58,0.0,0.0,17.0
22649,17.0,21.0,31.0,1007.0,SE,5.37,0.0,0.0,21.0
22650,21.0,21.0,30.0,1006.0,SE,8.5,0.0,0.0,18.0
22651,18.0,22.0,29.0,1006.0,SE,11.63,0.0,0.0,22.0
22652,22.0,22.0,27.0,1007.0,SE,13.42,0.0,0.0,30.0
22653,30.0,23.0,26.0,1008.0,cv,0.89,0.0,0.0,33.0
22654,33.0,23.0,24.0,1009.0,SE,0.89,0.0,0.0,33.0
22655,33.0,23.0,24.0,1009.0,SE,2.68,0.0,0.0,55.0
22656,55.0,23.0,25.0,1009.0,SE,4.47,0.0,0.0,69.0
22657,69.0,23.0,25.0,1009.0,SE,7.6,0.0,0.0,77.0
22658,77.0,23.0,24.0,1009.0,SE,10.73,0.0,0.0,64.0
22659,64.0,23.0,24.0,1009.0,SE,12.52,0.0,0.0,61.0
22660,61.0,23.0,23.0,1009.0,cv,0.45,0.0,0.0,50.0
22661,50.0,23.0,23.0,1009.0,cv,0.9,0.0,0.0,48.0
22662,48.0,23.0,23.0,1009.0,NE,0.89,0.0,0.0,54.0
22663,54.0,23.0,23.0,1009.0,NE,2.68,0.0,0.0,60.0
22664,60.0,23.0,24.0,1009.0,cv,0.89,0.0,0.0,77.0
22665,77.0,24.0,25.0,1009.0,NW,1.79,0.0,0.0,93.0
22666,93.0,24.0,27.0,1008.0,NW,3.58,0.0,0.0,74.0
22667,74.0,24.0,28.0,1008.0,NE,1.79,0.0,0.0,76.0
22668,76.0,24.0,29.0,1008.0,NE,3.58,0.0,0.0,81.0
22669,81.0,23.0,29.0,1008.0,SE,3.13,0.0,0.0,54.0
22670,54.0,23.0,30.0,1007.0,SE,4.92,0.0,0.0,38.0
22671,38.0,23.0,31.0,1006.0,SE,8.05,0.0,0.0,42.0
22672,42.0,24.0,30.0,1006.0,SE,11.18,0.0,0.0,0.0
22673,0.0,24.0,30.0,1006.0,SE,12.97,0.0,0.0,50.0
22674,50.0,23.0,29.0,1005.0,SE,16.1,0.0,0.0,51.0
22675,51.0,24.0,29.0,1005.0,SE,17.89,0.0,0.0,51.0
22676,51.0,23.0,28.0,1005.0,SE,21.91,0.0,0.0,49.0
22677,49.0,23.0,27.0,1006.0,SE,25.93,0.0,0.0,33.0
22678,33.0,23.0,26.0,1007.0,SE,27.72,0.0,0.0,31.0
22679,31.0,23.0,25.0,1007.0,SE,31.74,0.0,0.0,31.0
22680,31.0,22.0,24.0,1007.0,SE,33.53,0.0,0.0,28.0
22681,28.0,22.0,24.0,1007.0,SE,35.32,0.0,0.0,23.0
22682,23.0,22.0,25.0,1006.0,cv,0.89,0.0,0.0,30.0
22683,30.0,22.0,24.0,1006.0,NW,3.13,0.0,0.0,28.0
22684,28.0,23.0,24.0,1005.0,NW,6.26,0.0,0.0,29.0
22685,29.0,22.0,24.0,1005.0,NW,9.39,0.0,0.0,39.0
22686,39.0,22.0,23.0,1006.0,NE,1.79,0.0,0.0,36.0
22687,36.0,22.0,23.0,1006.0,NW,1.79,0.0,0.0,36.0
22688,36.0,23.0,26.0,1006.0,NW,4.92,0.0,0.0,30.0
22689,30.0,22.0,28.0,1007.0,NW,8.94,0.0,0.0,19.0
22690,19.0,21.0,29.0,1007.0,NE,3.13,0.0,0.0,16.0
22691,16.0,22.0,30.0,1007.0,NE,8.05,0.0,0.0,18.0
22692,18.0,21.0,31.0,1007.0,NE,12.07,0.0,0.0,18.0
22693,18.0,20.0,31.0,1008.0,NE,15.2,0.0,0.0,17.0
22694,17.0,22.0,32.0,1007.0,NE,16.99,0.0,0.0,6.0
